PlasmoDBID	5-Fluorouracil	Proguanil	MMS	Artemisinin	Doxycycline	Atovaquone	Chloroquine	Chloramphenicol	Tafenoquine	Methotrexate	Geldanamycin	Rapamycin	E-64	Nelfinavir	Epoxomicin	Cerulenin	PPMP	z-Val-Asp	Fosmidomycin	Apicidin	JQ1	Dideoxyadenosine	Curcumin	Olomucine	Fenofibrate	SJ140722	SJ119930	SJ194935	SJ292024	SJ77572	Vincristine
PFL2325c	1.01226068	1.023330379	0.803633082	1.06644112	0.974071561	1.023336732	1.056926073	0.987666893	1.065337947	1.039675438	0.997843665	1.129524948	1.089555098	1.014099306	0.870721464	0.890206413	1.027478176	0.933878459	1.00861937	0.969841487	1.012819398	1.236308323	0.484877917	1.141813048	1.067810309	1.015344767	0.986127015	0.988595049	1.033854907	0.986777618	1.097156239
MAL8P1.42	1.040654781	0.9751312	1.110085014	0.993114615	1.05675667	1.028093122	1.058775518	0.832118456	1.022562217	1.061668544	1.027049111	0.852228288	1.277155937	0.928939047	1.273056486	0.992657094	0.832623264	0.87710319	0.844584925	0.952394022	0.977241171	0.88164166	1.136656798	0.946061437	1.069939471	1.039754277	0.93193404	1.008531125	0.961061177	0.948274807	1.098034743
PFL0790w	1.010010774	1.019810212	0.807284766	0.99515083	1.088179936	1.039065522	1.014860245	1.020953911	1.071351048	1.005253776	1.010114574	1.044615472	0.887978306	1.032935612	0.932146301	1.03599404	0.99842707	1.031899127	1.035544757	1.029579793	1.023435784	0.945574248	1.044859857	1.035786016	1.006533221	0.988948733	0.951896994	0.953819964	1.106481892	0.919671684	0.947701043
NON_CODING_00046	1.015911846	1.011049305	1.023092828	0.93363866	1.014744275	1.002828727	1.013975245	0.950459177	1.076665609	1.02619863	0.917792464	1.420799257	1.04660275	1.112666444	0.939005069	0.603857118	0.654252132	0.67319162	0.574559508	1.178082821	1.04282006	1.426710325	1.499342333	0.710565554	0.954407537	1.071620724	1.00996044	0.96304268	1.00064761	1.078257191	1.088983534
MAL8P1.71	0.980632603	1.00938128	1.125459523	1.076706078	0.890052759	0.882158607	0.962732328	1.176313041	0.86609817	0.981820338	1.012307529	0.908387588	0.907270351	1.048303445	1.142815603	1.109447435	1.032563772	1.092234762	1.034440098	0.949294724	0.979311429	0.829222662	0.960033895	1.02184369	1.002176718	0.96307147	1.020485212	0.966466463	0.973760884	1.10589187	1.024958104
PF14_0104	1.056758408	0.987466857	0.890105224	0.946382302	1.036713947	1.016632604	1.012918284	1.009325181	0.985623343	1.005185922	0.960899029	1.124880716	1.086633909	0.956383728	0.916510513	0.93741621	1.114233039	1.045081794	1.075109999	0.998059246	1.01765363	1.168253339	0.460436762	1.010552177	1.031368718	1.005061874	1.00598794	1.033877103	1.011321981	1.089607758	1.03899867
PFB0200c	1.022695192	0.973045716	0.909876917	0.975295568	0.932068165	0.998494231	1.044666638	1.04348744	0.980113359	1.074655154	1.012006685	0.9687231	1.185374243	0.983857073	1.068827501	0.95568877	0.946904052	0.882439915	0.918468521	0.947447682	0.956674449	0.979915197	1.210357889	1.043340687	0.976848881	1.018418368	0.907554063	0.954435945	1.018877724	0.918399858	1.22645377
MAL5_28S:rRNA	1.002799744	1.000714132	0.923894236	1.107084525	0.961873555	1.040592105	0.955065024	1.094127803	0.995663687	1.014906677	1.039716155	1.303043157	1.123941011	0.898790741	0.78872269	0.765139323	1.234652106	1.219247384	1.186502527	0.961272159	1.053709652	1.012820556	0.067172089	0.925966357	1.135210772	0.997365135	1.03386355	1.025674472	0.938042693	1.213481767	1.013616745
PFL2260w	1.004207366	0.940287104	1.117613644	0.999753641	0.941292979	1.028973434	1.014430056	0.968643303	1.038795796	1.035898365	0.981476111	1.004459974	0.99923192	0.921856527	1.086729502	0.953166751	0.984092204	0.935515634	0.930282596	0.991302047	0.96498207	1.058770936	0.977384775	0.95678704	1.043776998	1.026548816	0.962112496	1.011224352	1.030560528	0.943575761	1.180780473
PFB0705w	1.028818388	0.98334659	0.939193083	1.01520328	1.131275353	0.941541396	1.037360307	0.950501184	0.993510201	0.967281852	0.981837519	1.077434951	0.830537548	1.108896614	0.884593644	1.002176784	0.98460795	1.037848135	1.008099816	1.008057128	0.945057488	1.193597764	1.258012123	0.973210222	0.969857727	1.009620508	0.848559562	0.939956484	1.177826357	0.838677578	0.967969898
PFI1205c	0.949021368	0.952310502	1.146420671	0.994385717	0.948889525	0.904074442	0.917313118	0.977128094	0.981243411	0.972812441	0.983270225	0.822921482	1.044753918	1.005176724	1.118611202	1.163564832	1.061890584	1.102333362	1.049146271	1.026219252	1.003325853	0.887212648	1.14582265	0.981310384	0.949722437	1.004675284	1.002049625	0.987465976	0.997608259	0.990867289	0.962788706
PF10_0271	0.974353698	0.918930523	1.117446845	1.027878813	0.852793304	0.962973655	1.055551073	1.097859594	0.967208932	0.990682186	0.968642054	1.194139164	1.070405627	1.087026747	0.980865219	0.761173603	0.819502948	0.689293119	0.786575011	1.02561787	1.058465619	1.003869611	0.855069671	1.007853291	0.912414749	1.082851829	1.325283853	1.199692805	0.756440203	1.230288485	1.2530927
PF14_0229	0.977814868	0.955318789	0.974054257	0.987362733	1.007546417	1.004344913	1.001744277	1.017258475	0.992949865	0.982411159	1.039938938	1.092973322	1.064760152	0.960549404	0.923098029	0.895044534	0.991464288	0.972505754	0.970118087	1.044214306	1.007731811	1.255173494	1.14978822	0.902165121	1.051706271	1.007990829	0.881705133	0.935222035	1.112685247	0.87947672	0.995005942
PF14_0430	0.933333357	0.92162431	1.117483051	0.856856922	0.862527201	0.910452036	0.978464093	1.260371559	0.944077194	0.937686289	1.005450965	0.717141419	0.942663045	0.934798817	1.219467332	1.231257045	1.056361751	1.093207437	1.096762073	0.966617064	0.907025755	0.716915621	1.695892248	1.128302987	0.856819324	0.973357053	1.076743354	0.96111557	0.922171028	0.859814144	0.949285777
PFL1170w	1.013385488	1.012749265	0.916315959	0.958426302	1.017414884	1.044618492	1.029256087	1.01103931	0.977693519	1.027810785	0.99632499	1.108860125	0.947472445	1.023561035	0.815429481	1.009221564	1.068484003	1.115653538	1.103703578	1.011944265	1.018588651	1.066286187	0.504834694	1.052636417	1.038975169	1.010109338	1.044416744	1.017444465	1.001014587	1.039969826	1.030067701
PF13_0271	0.969099624	1.026529577	1.10179732	0.996608411	1.209694518	1.081107151	0.972917421	0.792790759	1.063457195	0.936455015	1.022057114	1.080038602	1.003835756	0.958695605	0.872234418	1.051393085	1.004371943	0.960377684	1.018623105	1.106336947	0.955768921	0.953963286	1.123728243	0.946265403	1.020955147	0.946598366	0.910117311	0.967515293	1.169108468	0.827085469	0.983968113
PF14_0042	1.006397415	1.061597519	1.128157197	1.055682319	1.082377783	1.095239055	0.997660558	0.796339917	1.064923025	0.963756199	1.020099582	1.111343635	0.838522579	1.044134161	0.872999104	0.909481402	0.966135654	0.963102374	1.007914566	1.00044579	1.026398243	1.04345038	1.172063796	0.90472469	1.001811876	0.960587102	0.978214823	0.979757281	1.157129229	0.941131951	0.881880574
PF10_0340	1.06408262	1.012859313	0.842305974	1.004688769	1.104362365	1.021803988	1.103914937	0.923220628	0.99957734	1.01866185	0.982457143	1.180977749	0.962561388	1.058176616	0.806075591	0.83665667	0.997937191	0.935798579	0.991993074	0.979581649	1.039047944	1.15283035	0.778307798	1.041516478	0.962396637	1.024991509	1.070365493	1.050566443	0.971986675	1.061761855	1.05188862
PFC0965w	1.017846424	0.980510639	0.983188787	1.048069576	1.092815788	1.011451079	1.039457302	0.916637975	1.010668698	0.998020504	1.037033429	0.991597777	0.829259843	1.015725436	1.012734301	1.121642777	1.040723606	1.088265716	1.047436657	0.951384253	0.984822144	0.972053559	1.006729533	1.024606347	0.901614583	0.95302911	0.909965563	0.966257182	1.123517775	0.946123858	1.010113832
PF07_0018	1.002689601	1.08883194	0.899211835	1.066308929	1.20616643	1.067911245	1.034814401	0.740684114	1.088403083	0.972826149	1.003377525	1.094460901	0.86769911	1.048392935	0.924122267	1.081989697	0.894046515	0.846913182	0.853988699	0.979952128	1.015154828	0.982806889	1.198165932	0.934210763	1.052150842	0.9824236	1.064542581	1.03379307	1.014852447	1.047390302	0.944836314
PF07_0019	0.975929596	1.021615468	1.053402026	0.990985125	0.986134493	0.968674956	0.936005317	1.113455787	0.94337125	0.947161246	1.004558612	0.749059727	0.923701502	1.068379002	1.071356633	1.186930287	1.017720285	1.097819658	1.073621728	0.930861669	0.934276889	0.725489941	1.588677894	1.078484095	0.939043578	0.970571456	0.960611292	0.962874709	1.015231048	0.894139572	0.902547403
PFL0880c	1.029787013	0.932963234	1.028518198	0.976723269	1.12371737	0.97505125	1.060832365	0.902750456	1.023102861	0.97360298	1.039976918	1.227720939	0.944572992	0.915617275	0.901847479	0.783051602	1.033158022	0.954429008	1.005009959	0.974469942	1.008719479	1.499270668	0.663566374	0.88819554	1.027968592	1.065615605	0.890863627	0.977394217	1.145249591	0.9631252	1.095267208
PFC0230c	1.036664522	1.052355917	0.916254267	1.006870159	1.033711299	1.050201032	1.038843976	0.875684593	0.966228968	0.978406771	0.986043595	0.86644763	0.827427422	0.946268858	1.04563305	1.192537713	1.033009762	1.127991753	1.104798022	0.972603499	1.020107296	0.868052261	1.243931739	1.069886394	0.863190907	0.974090333	1.165627121	1.044250058	0.829306675	0.989396262	0.906193006
MAL7P1.119	0.879905206	1.005327603	0.974262395	0.899450213	0.926942994	0.966391693	0.832099779	1.42655461	0.855126988	0.987494102	1.005012005	0.75236107	0.858336497	1.040997958	1.073817687	1.239893874	1.085932125	1.242586552	1.141419608	1.004871908	1.024671308	0.792294913	1.172173744	1.062527074	0.902004058	0.999734443	0.936401784	0.960049457	1.081628785	0.923563165	0.977146221
PF10_0150	0.988126022	0.951979004	1.002157615	1.024552653	1.059422308	1.04977634	1.070190441	0.913893121	1.077023429	0.975902661	1.048305301	0.987205983	0.92099958	1.047293297	1.059328027	0.985344669	0.905719972	0.908647315	0.9576045	0.941290764	0.963076188	0.90615122	1.350536437	1.001124351	1.347024997	0.88931684	0.884683526	0.947121563	1.097707555	0.849571859	0.919627738
PF11_0198	1.00884175	0.940884081	1.122966024	1.057825216	1.057782165	0.99418075	1.051300765	0.901046249	0.954921738	1.027114284	1.013890876	1.237267444	0.913449904	0.909788308	0.927595294	0.686389245	1.031088725	0.943215238	0.939848249	0.950743506	1.024472495	1.238116602	0.989375386	0.850628743	1.021590603	1.019897434	0.997150495	1.02478583	0.986392963	1.074930642	1.132979563
MAL8P1.108	1.043071147	1.005499813	0.846351946	0.988933034	0.9360225	0.990846383	1.016771768	0.974768387	0.981432484	1.047261678	0.934844676	1.180987224	1.138057128	0.927243592	0.84527346	0.783594965	1.210353034	0.958498184	1.023123321	1.059653968	0.983079573	1.18661308	0.538066683	0.998410256	1.066766887	1.018639778	0.962045592	1.028347599	0.978426003	1.065682803	1.311600122
PFL1480w	1.008068195	0.966143107	0.844247155	0.976442513	1.072578676	0.983644912	1.035316919	1.024673626	1.01112364	0.979094101	0.962873627	0.957831508	1.034157	1.005950468	0.906447895	1.159345598	1.035947825	1.092548562	1.055918926	1.003951612	0.988701933	1.015323715	0.816354299	1.034092864	0.963016973	1.014792493	1.021842372	1.015437617	1.033924627	0.991406318	1.019015184
PFI1480w	1.036614295	0.926272623	0.962741267	0.970677223	1.026054148	1.089813278	1.020326836	0.956723398	1.034576627	0.996556885	1.064393959	1.272303864	0.848059021	0.949853406	0.972611498	0.73474634	1.200415858	1.037746378	1.009800676	0.939028259	1.035192357	1.26914476	0.769725371	0.943990043	0.864649656	1.013816146	0.896513443	0.962377879	1.110561922	1.051767442	1.06255347
PF13_0091	1.077272896	0.992312574	0.842273123	1.093502517	1.020927739	0.95328184	1.077363572	0.94564875	1.04011324	1.030244157	1.012315416	0.893848927	0.903595914	0.971120179	1.060687154	1.074935636	1.051678556	1.08246465	1.083012594	0.981637464	0.961226731	0.983104821	1.287484605	1.007291625	0.862109209	0.948709991	0.88775394	0.947227262	1.109207045	0.887340341	0.959883018
PFI0585c	1.059974561	0.950256827	0.999436775	1.032040453	1.038891807	1.039636194	1.009388087	0.90490919	1.033108076	0.947568736	1.006915782	1.198201894	0.83629372	0.993078807	0.932430349	0.837937392	0.922768203	0.924533234	0.972350402	1.001143158	1.038648222	1.181081843	0.939405404	0.876268058	0.987575757	1.047562803	1.173362354	1.10704297	0.967813926	1.099950731	0.969968835
PFA0690w	0.950097976	1.308486057	1.131888909	1.146049016	0.891788019	1.010843517	0.843809147	0.80364978	0.869898706	1.020701584	0.978367933	0.736683675	0.828459667	0.871475311	1.253608073	1.045674917	1.015110594	1.140057295	1.076367226	0.922113274	1.090803849	0.761339971	1.355606876	0.944452895	0.96991762	0.928676918	1.277198195	1.025173955	0.742232128	1.056282396	1.032551725
PFD0400w	0.960266727	1.143226011	1.05052454	0.983262783	1.153743558	0.991816775	0.93623036	0.898770342	0.984711311	1.008796568	1.031501039	0.820841308	0.778796516	1.043224469	0.995367115	1.254414958	1.150094297	1.280317718	1.214860684	1.001729949	1.021766063	0.704248783	1.132253865	1.090546428	0.819123213	0.918663224	0.878837302	0.904050216	1.211849011	0.845446729	0.819969316
PFL2220w	0.929107585	0.954227164	1.174225871	1.014679428	0.996721855	1.051330255	0.962369484	0.960955861	1.023798982	0.921948882	1.052533351	0.735720186	0.826478371	1.000699618	1.267120646	1.194681331	0.974399508	1.028861864	0.997229615	1.068310844	0.970132215	0.755703587	1.66073525	1.025038369	0.898780625	0.922406824	0.747536911	0.874113339	1.198501454	0.897952593	0.942649365
PF11_0243	0.909706218	1.002432912	0.910341756	0.878924753	1.090775944	1.127887046	0.980022737	1.041853585	1.038338781	0.865706088	1.034945717	0.985124544	1.025286447	1.001193421	0.926149539	1.11648254	0.877106772	0.923342711	0.890897172	0.924743719	1.043982865	0.907302034	1.257390053	0.893006226	1.071014626	1.019432409	1.192743495	1.143650028	0.934131845	1.194217965	0.820076174
PFI1305w	0.82246637	1.078675108	1.696725468	0.837655126	0.892671204	0.934286326	0.787351113	1.150417133	0.699652606	0.9316532	0.932825106	0.567810441	0.719809818	0.933109411	1.349296655	1.406246521	1.093196178	1.233363152	1.140376361	1.13290108	0.835748829	0.617460092	1.896003391	1.130533189	0.791395723	0.91359015	1.232421932	0.903998334	0.774963826	0.66184909	0.929509635
MAL7P1.178	1.003632426	0.97795305	1.231811122	0.94704167	0.976030185	1.042754081	1.011763169	0.918456945	0.905802839	0.960270351	0.984231142	0.684918312	0.996463039	1.069791258	1.060216848	1.354783581	1.060609367	1.150472136	1.067790652	1.095524878	0.953586945	0.674306821	1.38392258	1.08896395	0.820130705	0.95868692	0.799529085	0.906644143	1.018488178	0.964076566	0.958911565
MAL8P1.59	1.000526911	1.008004843	1.18310069	1.039005329	1.048358713	1.067659751	1.033153303	0.854953068	0.959717366	0.995075292	0.968458811	1.196767031	0.920959461	1.060475151	1.137319418	0.77662381	0.634226666	0.625432851	0.624161323	1.131725759	1.003144509	0.78226643	2.303701686	0.745423796	0.948274918	1.029774285	1.085929249	1.089339205	0.806941014	1.025010429	0.941397604
PFE0275w	1.00934904	1.047695797	1.071920723	1.079060256	1.054854989	1.009391052	0.965036054	0.798952866	1.056212939	1.028024726	0.998485258	1.175438961	0.875364904	1.041574593	0.870628389	0.8763684	0.958093749	0.956777763	0.977888015	1.092504033	1.051746955	1.230529208	1.025067707	0.87782732	0.991378115	1.03865486	0.971323979	1.013775647	1.043500876	0.962013792	0.877349533
PF10_0241	0.969497131	0.985738233	1.01604127	0.942599699	0.892277049	0.922086395	0.9113846	1.280920937	0.967909486	0.964223129	0.955133187	0.869801631	1.091903063	0.912737325	1.051449333	1.174961853	1.053719126	1.077776371	1.04927169	0.995965077	1.063813779	0.910075205	0.93631361	0.96302065	1.033691298	0.986760476	1.104831835	1.035681778	0.814843625	1.124156487	0.968125031
PF11_0445	1.03335246	0.968043704	1.076949288	0.989304583	1.02570617	0.989743013	1.032571317	0.931802305	1.017043541	0.994863839	0.998702775	1.210880025	1.033685108	1.007203141	0.831841527	0.908792568	0.996180706	1.001197201	0.944414998	1.017337567	1.013247906	1.319919806	0.297295599	1.027945935	1.171776567	1.072228618	0.923905924	0.971109109	1.065193995	0.978546534	1.175828174
PFE1550w	1.040314578	0.996661694	1.140436363	1.090658015	1.070035896	1.016842655	1.061994072	0.791854589	1.02014809	1.031323851	0.96770299	0.822114015	0.878365515	0.98543655	1.191515403	1.036361232	0.880509605	0.925355094	0.939029169	1.078335503	0.972688649	0.677147247	1.580484069	0.999961851	0.848926029	1.004487916	1.012503558	1.016884829	0.932601822	1.00114527	1.014289367
MAL7P1.100	0.908454594	1.080863279	0.886884215	0.941325449	0.931873376	1.000161924	0.915012435	1.286072226	0.89984724	0.935004407	1.025647306	0.788712194	0.849079392	0.929200252	1.313520081	1.195744896	0.895946373	1.00592409	0.930118646	1.061408633	0.890616635	0.818971819	2.071845209	1.126121313	0.871408707	0.994628183	0.759407486	0.871076706	1.110737001	0.840413258	0.890083251
PFB0525w	1.025401339	1.014405134	0.936759622	1.015927698	1.000088029	1.012127904	1.021713512	0.951050085	1.010897464	1.049314042	0.963783696	1.068347947	1.081564294	0.956851825	0.938227899	0.944006642	1.027666761	0.937461417	0.962814508	1.023322314	1.003423626	1.11296379	0.73858177	1.030601301	1.029855007	0.985406568	1.015421847	1.018270085	1.009548326	1.037813416	1.102363363
PF14_0594	0.99657156	0.982410321	1.132660962	1.019544203	1.193441796	1.071048622	1.003752243	0.785944646	1.046055054	0.983764106	1.054959373	0.868371508	0.764888803	1.018925191	1.053747367	1.20031452	1.10641893	1.173724627	1.155064149	0.989146622	0.986910229	0.802054726	1.256061665	1.070525401	0.784545243	0.91751575	0.766981208	0.896019966	1.280356817	0.79299065	0.870686068
MAL13P1.309	0.990848862	0.944814719	0.98771499	0.870423769	0.984153663	0.990423182	0.993617441	1.241805397	0.916925514	0.860423593	1.052074867	1.087130215	0.887608639	0.980652942	1.238220168	0.98421927	0.865293946	0.905856913	0.83307853	1.045867474	0.981411308	1.137920601	1.587783397	0.992552149	0.894954449	1.025860716	0.809097444	0.910947546	1.058802808	0.924397448	1.040425
PFI0505c	0.997744305	0.982730685	0.939222659	1.018382115	0.99584117	0.955716324	1.01781941	0.913422868	0.923783388	0.983624604	1.003470297	0.803049085	0.902029736	0.852440974	1.088484396	1.122475207	1.086533561	1.198208871	1.116618473	0.919554162	0.993346649	0.895375375	1.428097648	1.041977944	0.883296713	0.957825561	1.152840195	1.066018094	0.752506402	1.106682593	0.925892758
PF13_0053	1.020436298	0.958084836	0.976343126	1.069942506	1.003614152	0.954681288	1.029146883	0.984147134	1.048177621	0.996549833	1.026619694	0.967113169	0.895116978	0.948016948	1.107011289	1.061093217	1.033402307	1.050676132	1.07060633	0.934930993	0.994394992	0.965919893	1.170844196	1.019035926	0.894619422	0.986269825	0.874605811	0.956394956	1.1184615	0.890268223	1.017469133
